idx,id,name
3062,DB03249,2'-O-Methyl-3'-Methyl-3'-Deoxy-Arabinofuranosyl-Thymine-5'-Phosphate
3063,DB03250,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Benzothiazole"
3064,DB03251,RWJ-51084
3065,DB03252,D-Lysine
3066,DB03253,(2s)-Pyrrolidin-2-Ylmethylamine
3067,DB03254,4-Phenyl-1h-Imidazole
3068,DB03255,Phenol
3069,DB03256,(6R)-Folinic acid
3070,DB03257,"5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)Pentonic Acid"
3071,DB03258,2'-Deoxycytidine 5'-triphosphate
3072,DB03259,"2',6'-Dichloro-Biphenyl-2,6-Diol"
3073,DB03260,Hexamethylene diamine
3074,DB03262,"Al-6619, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]"
3075,DB03263,Thiocellobiose
3076,DB03264,Dodecyl-Coa
3077,DB03266,Glutaral
3078,DB03267,1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine
3079,DB03268,RU82197
3080,DB03269,"4,6-Dideoxy-4-{[4,5,6-trihydroxy-3-(hydroxymethyl)-2-cyclohexen-1-yl]amino}hexopyranose"
3081,DB03270,"2,6-Difluorobenzenesulfonamide"
3082,DB03272,4-Bromo-3-(5'-Carboxy-4'-Chloro-2'-Fluorophenyl)-1-Methyl-5-Trifluoromethyl-Pyrazol
3083,DB03273,3'-Oxo-Adenosine
3084,DB03274,"2',5'-Dideoxyuridine"
3085,DB03275,Cysteinamide
3086,DB03276,"4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]Benzylphosphonic Acid"
3087,DB03277,alpha-maltotriose
3088,DB03278,D-Treitol
3089,DB03279,Dodecyl-Alpha-D-Maltoside
3090,DB03280,p1-(5'-adenosyl)p5-(5'-thymidyl)pentaphosphate
3091,DB03281,2'-Deoxymaltose
3092,DB03283,beta-L-fucose
3093,DB03284,"2,6-Anhydro-3-Deoxy-D-Erythro-Hex-2-Enonic Acid"
3094,DB03285,Isoliquiritigenin
3095,DB03286,C-(1-Azido-Alpha-D-Glucopyranosyl) Formamide
3096,DB03287,4-(2-Amino-Ethoxy)-2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-but-3-Enoic Acid
3097,DB03288,5-Chloro-1h-Indole-2-Carboxylic Acid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide
3098,DB03289,Thiarsa Dihydroxy Cysteine
3099,DB03290,L-naphthyl-1-acetamido boronic acid alanine
3100,DB03291,4-Deoxy-4-Amino-Beta-D-Glucose
3101,DB03292,3-Phosphono-D-alanine
3102,DB03293,9-Methyl Uric Acid
3103,DB03294,"1-Methyl-3-Oxo-1,3-Dihydro-Benzo[C]Isothiazole-5-Sulfonic Acid Amide"
3104,DB03295,Glutathionylspermidine
3105,DB03296,3'-beta-Sialyl-beta-lactose
3106,DB03297,Benzylsulfonic acid
3107,DB03298,Phenylphosphate
3108,DB03299,N-Succinyl Phenylglycine
3109,DB03300,Pterin Cytosine Dinucleotide
3110,DB03301,2-Allyl-6-Methyl-Phenol
3111,DB03302,"4,5,6,7-Tetrachloro-3h-Isobenzofuran-1-One"
3112,DB03303,3-deoxy-D-arabino-hexonic acid
3113,DB03304,7-Deaza-7-Aminomethyl-Guanine
3114,DB03305,N(G)-Iminoethylornithine
3115,DB03306,RU78300
3116,DB03307,4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide
3117,DB03308,L-Leucyl-Hydroxylamine
3118,DB03309,N-cyclohexyltaurine
3119,DB03310,Glutathione disulfide
3120,DB03311,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid [4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide"
3121,DB03312,Brivudine
3122,DB03313,Cephalosporin C
3123,DB03314,5-fluorotryptophan
3124,DB03315,Guanosine 3'-monophosphate
3125,DB03316,"1,4-Dioxane"
3126,DB03317,Ferroheme C
3127,DB03318,6-Hydro-1-Methyladenosine-5'-Monophosphate
3128,DB03319,"(2S)-2-Ammonio-3-[5-(2-methyl-2-propanyl)-3-oxido-1,2-oxazol-4-yl]propanoate"
3129,DB03320,3-Amino-Alanine
3130,DB03321,Des(carbamimidoyl) zanamivir
3131,DB03322,Dexpropranolol
3132,DB03323,Maltose
3133,DB03325,Tyrosyladenylate
3134,DB03326,"Deoxycytidylyl-3',5'-guanosine"
3135,DB03327,{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-Phosphonic Acid
3136,DB03328,Dioxo(sulfanyl)molybdenum
3137,DB03329,2-Pyridinethiol
3138,DB03330,S-(N-hydroxy-N-iodophenylcarbamoyl)glutathione
3139,DB03331,"N-naphthalen-1-ylmethyl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine"
3140,DB03332,"5,6-Cyclic-Tetrahydropteridine"
3141,DB03333,(4-sulfamoyl-phenyl)-thiocarbamic acid O-(2-thiophen-3-yl-ethyl) ester
3142,DB03335,(+)-1-bromo-2-propanol
3143,DB03336,BIA
3144,DB03337,1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea
3145,DB03338,Heptyl glucoside
3146,DB03339,3-Iodo-Benzyl Alcohol
3147,DB03340,3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-Propionic Acid
3148,DB03341,CoA-S-acetyl 5-bromotryptamine
3149,DB03342,4-(Acetylamino)-3-Guanidinobenzoic Acid
3150,DB03343,Malate Like Intermediate
3151,DB03344,"Inositol-(1,3,4,5,6)-Pentakisphosphate"
3152,DB03345,Mercaptoethanol
3153,DB03346,"3,3',5,5'-tetrachlorobiphenyl-4,4'-diol"
3154,DB03347,Triethyl phosphate
3155,DB03348,Huperzine B
3156,DB03349,8-Bromo-Adenosine-5'-Monophosphate
3157,DB03350,Cobalt hexammine ion
3158,DB03351,Sri-9439
3159,DB03352,S-Arsonocysteine
3160,DB03353,2-Iminobiotin
3161,DB03354,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole"
3162,DB03355,5'-O-(L-Threonylsulfamoyl)adenosine
3163,DB03357,(S)-Mandelic acid
3164,DB03358,"7-Methyl-7,8-dihydroguanosine 5'-(tetrahydrogen triphosphate)"
3165,DB03359,"M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene"
3166,DB03360,N-Acetylproline
3167,DB03361,"2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}Ethyl Trihydrogen Diphosphate"
3168,DB03362,N-Dimethyl-Lysine
3169,DB03363,3-Acetylpyridine Adenine Dinucleotide
3170,DB03364,N-Carbamyl-D-Methionine
3171,DB03365,"4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline"
3172,DB03366,Imidazole
3173,DB03367,PF-00356231
3174,DB03368,"5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione"
3175,DB03369,9-Aminophenanthrene
3176,DB03370,FR239087
3177,DB03371,Modified Ribosylated Glutamyl Ester
3178,DB03372,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One"
3179,DB03373,ZK-806711
3180,DB03374,"3,5-Diiodotyrosine"
3181,DB03376,5'-O-(N-(Alanyl)sulfamoyl)adenosine
3182,DB03378,"4-Amino-1-[(1s,3r,4r,7s)-7-Hydroxy-1-(Hydroxymethyl)-2,5-Dioxabicyclo[2.2.1]Hept-3-Yl]-5-Methylpyrimidin-2(1h)-One"
3183,DB03379,2-Carboxyethylphosphonic Acid
3184,DB03380,L-tyrosinamide
3185,DB03381,Hexadecanal
3186,DB03382,S-oxy-L-cysteine
3187,DB03383,CP-320626
3188,DB03384,Fica
3189,DB03385,4-Methylimidazole
3190,DB03386,4-Fluorotryptophane
3191,DB03387,N-Hydroxy-N-Isopropyloxamic Acid
3192,DB03388,"3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid"
3193,DB03389,alpha-D-Xylopyranose
3194,DB03390,"(2R,3R)-2,3-Dihydroxy-4-oxo-4-(propylamino)butanoic acid"
3195,DB03391,Chromophore (Met-Tyr-Gly)
3196,DB03392,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester"
3197,DB03393,Sanglifehrin A
3198,DB03394,Heptaethylene glycol
3199,DB03395,Enalkiren
3200,DB03396,"(2R,3R,4S,5R,6E)-3,4,5-Trihydroxy-N-[(3S,6R)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide"
3201,DB03397,Uridine-Diphosphate-N-Acetylglucosamine
3202,DB03399,Ethyl Isocyanide
3203,DB03400,3-(P-Tolyl)Propionic Acid
3204,DB03401,"1D-myo-inositol 1,4,5-trisphosphate"
3205,DB03402,"1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate"
3206,DB03403,Cytidine-5'-Monophosphate
3207,DB03404,Hemin
3208,DB03405,N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide
3209,DB03406,O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose
3210,DB03407,4-Nitrocatechol
3211,DB03408,gamma-Glutamylcysteine
3212,DB03409,L-Octahydroindole-2-carboxylic acid
3213,DB03410,4-hydroxycoumarin
3214,DB03411,"2-Hydroxymethyl-Pyrrolidine-3,4-Diol"
3215,DB03412,6-hydroxynorleucine
3216,DB03413,Deoxyuridine-5'-Diphosphate
3217,DB03414,5-Thio-a/B-D-Mannopyranosylamine
3218,DB03415,3-thiaoctanoyl-CoA
3219,DB03416,Thiamine(1+) monophosphate
3220,DB03417,"(2S,3R)-2-[[4-(Tert-butylcarbamoyl)piperazine-1-carbonyl]amino]-6-(diaminomethylideneamino)-3-formylhexanoic acid"
3221,DB03418,Diacetyldeuteroheme
3222,DB03419,Uracil
3223,DB03420,"2,4-deoxy-4-guanidino-5-N-acetyl-neuraminic acid"
3224,DB03421,"2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione"
3225,DB03422,"1,3-Thiazole-4-Carboxylic Acid"
3226,DB03423,S-Adenosyl-L-Homoselenocysteine
3227,DB03424,Ubenimex
3228,DB03425,"2s,4r-4-Methylglutamate"
3229,DB03426,Digalactosyl Diacyl Glycerol (Dgdg)
3230,DB03427,delta-(L-alpha-Aminoadipoyl)-L-cysteinyl-D-vinylglycine
3231,DB03428,SU9516
3232,DB03429,Tetrastearoyl cardiolipin
3233,DB03430,(S)-4-hydroxymandelonitrile
3234,DB03432,Beta-Amino Isobutyrate
3235,DB03433,{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid
3236,DB03434,3-(N-morpholino)propanesulfonic acid
3237,DB03435,Uridine-5'-Diphosphate
3238,DB03436,Gallichrome
3239,DB03437,"(2R,4S)-2-[(1R)-1-{[(2Z)-2-(2-Amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid"
3240,DB03438,Lysophosphatidylglycerol
3241,DB03439,"4,6-dideoxy-4-amino-alpha-D-glucose"
3242,DB03440,N-hexadecanoylglycine
3243,DB03441,2-Benzyl-3-Iodopropanoic Acid
3244,DB03442,Acid yellow 54 free acid
3245,DB03443,bis(5-amidino-benzimidazolyl)methanone zinc
3246,DB03444,6-bromoindirubin-3'-oxime
3247,DB03445,Tazobactam trans-enamine intermediate
3248,DB03446,N-Benzyl-3-(alpha-D-galactopyranosyloxy)benzamide
3249,DB03447,Uridylyl-2'-5'-phospho-adenosine
3250,DB03448,2'-Deoxyuridine 3'-Monophosphate
3251,DB03449,N-(4-{2-[(3-chlorobenzyl)amino]ethyl}phenyl)thiophene-2-carboximidamide
3252,DB03450,Cephalothin Group
3253,DB03451,Lexacalcitol
3254,DB03452,3-Trimethylsilylsuccinic Acid
3255,DB03453,Methyl (2S)-2-[[2-[(3R)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate
3256,DB03454,"3-methyl-benzene-1,2-diol"
3257,DB03455,(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid
3258,DB03456,N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide
3259,DB03458,"N(4)-Adenosyl-N(4)-methyl-2,4-diaminobutanoic acid"
3260,DB03459,Sparfosic acid
3261,DB03460,Violaxanthin
3262,DB03461,Nicotinamide adenine dinucleotide phosphate
3263,DB03462,Thymine
3264,DB03464,Formycin-5'-Monophosphate
3265,DB03466,BMS184394
3266,DB03467,Naringenin
3267,DB03468,"1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide"
3268,DB03469,Heme D
3269,DB03470,Trypanothione
3270,DB03471,6-phenyl-4(R)-(7-phenyl-heptanoylamino)-hexanoic acid
3271,DB03472,Cyclohexyl-Hexyl-Beta-D-Maltoside
3272,DB03473,N5-Methylglutamine
3273,DB03474,Reactive Red 1 Dye
3274,DB03475,"1-[4-Carboxy-2-(3-Pentylamino)Phenyl]-5,5'-Di(Hydroxymethyl)Pyrrolidin-2-One"
3275,DB03476,Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine
3276,DB03477,1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole
3277,DB03478,2'-O-Acetyl Adenosine-5-Diphosphoribose
3278,DB03479,"8,9,10-trihydroxy-7-hydroxymethyl-3-methyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione"
3279,DB03480,Brequinar Analog
3280,DB03481,"5,10-Dimethylene Tetrahydromethanopterin"
3281,DB03482,8-demethyl-8-dimethylamino-flavin-adenine-dinucleotide
3282,DB03483,(4S)-5-[[(2S)-1-[[(2S)-1-Amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid
3283,DB03484,sn-glycero-3-phosphoethanolamine
3284,DB03485,alpha-D-Fucopyranose
3285,DB03486,Phosphomethylphosphonic acid guanosyl ester
3286,DB03487,(S)-Aspartimide
3287,DB03488,Uridine-5'-diphosphate-2-deoxy-2-fluoro-alpha-D-galactose
3288,DB03489,2-Keto-3-Deoxygluconate
3289,DB03490,"3-Pyridin-4-Yl-2,4-Dihydro-Indeno[1,2-.C.]Pyrazole"
3290,DB03491,2'-Deoxyguanosine-5'-Diphosphate
3291,DB03492,"lambda-bis(2,2'-bipyridine)imidazole osmium (II)"
3292,DB03493,7-Methylguanosine
3293,DB03495,"4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Alpha-D-Lyxo-Hexopyranosyl-(1->4)-Alpha-D-Threo-Hexopyranosyl-(1->6)-Alpha-L-Threo-Hexopyranose"
3294,DB03496,Alvocidib
3295,DB03497,L-serine O-sulfate
3296,DB03498,Mercaptomethyl Phosphonate
3297,DB03499,D-Malic acid
3298,DB03500,Tricosanoic acid
3299,DB03501,Galactose-uridine-5'-diphosphate
3300,DB03502,(4s)-4-{[(2s)-2-Amino-3-Oxopropyl]Sulfanyl}-L-Homoserinate
3301,DB03503,"4-Acetyl-4-guanidino-6-methyl(propyl)carboxamide-4,5-dihydro-2H-pyran-2-carboxylic acid"
3302,DB03504,"9-Butyl-8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9h-Purin-6-Ylamine"
3303,DB03505,"2,6-diaminoquinazolin-4-ol"
3304,DB03506,"5H-pyrrolo[3,2-d]pyrimidin-4-amine"
3305,DB03507,"6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5,6,-Dihydro-7h-Thienol[2',3':4,5]Pyrrolo[1,2-C]Imidazol-7-One"
3306,DB03508,Diethylene glycol ethyl methyl ether
3307,DB03509,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide
3308,DB03510,6-O-Phosphoryl Inosine Monophosphate
3309,DB03511,alpha-D-galacturonic acid
3310,DB03512,"Uridine-2',3'-vanadate"
3311,DB03513,"(S)-2-Amino-3-(4h-Selenolo[3,2-B]-Pyrrol-6-Yl)-Propionic Acid"
3312,DB03514,4-Vinylguaiacol
3313,DB03515,Equilenin
3314,DB03516,Eniluracil
3315,DB03517,[Methylthio]Acetate
3316,DB03518,Mevalonic acid
3317,DB03520,6-Chloro-2-fluoropurine
3318,DB03522,Aspartic Acid-4-Carboxymethyl Ester
3319,DB03523,Brequinar
3320,DB03524,"N-[3-[4-(3-aminopropyl)piperazin-1-yl]propyl]-3-[(2-thiophen-2-ylacetyl)amino]-5-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybenzamide"
3321,DB03525,RU79073
3322,DB03526,AL5927
3323,DB03528,9-Beta-D-Xylofuranosyl-Adenine
3324,DB03530,Acylated ceftazidime
3325,DB03531,Flavin-adenine dinucleotide-N5-isobutyl ketone
3326,DB03532,Phosphomethylphosphonic acid guanylate ester
3327,DB03533,Acetyleneurea
3328,DB03534,3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide
3329,DB03535,Z-Pro-Prolinal
3330,DB03536,Benzyl N-[(2S)-5-(diaminomethylamino)-1-[[(2S)-4-fluoro-3-oxobutan-2-yl]amino]-1-oxopentan-2-yl]carbamate
3331,DB03537,[4-(4-Hydroxy-Benzyl)-2-(2-Hydroxy-1-Methyl-Ethyl)-5-Oxo-Imidazolidin-1-Yl]-Acetic Acid
3332,DB03539,2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose
3333,DB03540,Norcamphor
3334,DB03541,"10-Propargyl-5,8-Dideazafolic Acid"
3335,DB03542,L-Myo-Inositol-1-Phosphate
3336,DB03543,1-(O-Carboxy-Phenylamino)-1-Deoxy-D-Ribulose-5-Phosphate
3337,DB03544,S-Phosphocysteine
3338,DB03546,"N-({4-[(1R)-4-[(2R,4S,5S)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-L-glutamic acid"
3339,DB03548,3-deoxy-alpha-D-manno-oct-2-ulopyranosonic acid
3340,DB03549,Biotinyl P-Nitroaniline
3341,DB03550,Isopenicillin N
3342,DB03551,"(3R,4R)-3-Hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium"
3343,DB03552,3-Tyrosine
3344,DB03553,Glutaric Acid
3345,DB03554,5-Iodouracil
3346,DB03555,CRA_11092
3347,DB03556,"2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400"
3348,DB03557,4-[[(2S)-1-[[6-[(1-Amino-1-oxo-3-sulfanylpropan-2-yl)amino]-6-oxohexyl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[[2-[4-[difluoro(phosphono)methyl]phenyl]acetyl]amino]-4-oxobutanoic acid
3349,DB03558,SP-876
3350,DB03559,Cyclohexylformamide
3351,DB03560,P-Hydroxybenzaldehyde
3352,DB03562,Tetrahydrodeoxyuridine
3353,DB03564,"(4r)-2-Methylpentane-2,4-Diol"
3354,DB03565,1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine
3355,DB03566,Spermidine
3356,DB03567,alpha-N-Acetyl-D-galactosamine
3357,DB03568,Butyric Acid
3358,DB03569,"4,5-Dehydro-L-Iduronic Acid"
3359,DB03570,Tris-Hydroxymethyl-Methyl-Ammonium
3360,DB03571,"3-(5-amino-7-hydroxy-[1,2,3]triazolo[4,5-d]pyrimidin-2-yl)-N-(3,5-dichlorobenzyl)-benzamide"
3361,DB03572,FR230513
3362,DB03573,WRR-99
3363,DB03574,Ferricrocin-iron
3364,DB03575,Phencyclidine
3365,DB03576,N-Pyridoxyl-Threonine-5-Monophosphate
3366,DB03577,Alpha-Benzyl-Aminobenzyl-Phosphonic Acid
3367,DB03578,Pyruvamide
3368,DB03581,Glucose-6-Phosphate
3369,DB03582,N~2~-Succinylornithine
3370,DB03583,"(2E,3S)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1,3-dihydro-2,3'-biindol-2'(1'H)-one"
3371,DB03584,4-Thio-beta-D-glucopyranose
3372,DB03585,Oxyphenbutazone
3373,DB03586,"(3R,4R,5S,6R)-6-Fluoro-3,4,5-trihydroxytetrahydro-2H-pyran-2-olate"
3374,DB03587,Pyruvaldehyde
3375,DB03588,Diphenylacetic acid
3376,DB03589,Mesoxalic acid
3377,DB03590,"2,6-Diaminopimelic Acid"
3378,DB03591,RU82209
3379,DB03592,Pterin-6-Yl-Methyl-Monophosphate
3380,DB03593,7-methyl-5'-guanylic acid
3381,DB03594,"1,2,4-Triazole"
3382,DB03595,CRA_9785
3383,DB03596,N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide
3384,DB03597,gamma-Glutamyl[S-(2-iodobenzyl)cysteinyl]glycine
3385,DB03598,"Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]"
3386,DB03600,Capric acid
3387,DB03601,5-deoxyflavanone
3388,DB03602,S-benzylglutathione
3389,DB03603,Glucaric acid
3390,DB03604,Tiratricol
3391,DB03605,"(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid"
3392,DB03606,(S)-Rolipram
3393,DB03607,[(1R)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron
3394,DB03608,Diminazene
3395,DB03609,3'-deoxyguanosine
3396,DB03610,4-(trifluoromethyl)phenol
3397,DB03611,L-2-amino-4-methoxy-cis-but-3-enoic acid
3398,DB03612,3-Hydroxybutyryl-Coenzyme A
3399,DB03613,4-hydroxyphenacyl coenzyme A
3400,DB03614,Mecobalamin
3401,DB03615,Ribostamycin
3402,DB03616,Kabiramide C
3403,DB03617,Modified Acarbose Hexasaccharide
3404,DB03618,2-(acetylamino)-2-deoxy-4-O-beta-D-galactopyranosyl-alpha-D-glucopyranose
3405,DB03619,Deoxycholic acid
3406,DB03621,"L-709,587"
3407,DB03622,"5-[4-(2-Hydroxyethyl)-1-piperidinyl]-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione"
3408,DB03623,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline"
3409,DB03624,7-(Carboxyamino)-8-Amino-Nonanoic Acid
3410,DB03626,"5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione"
3411,DB03627,Adamantane
3412,DB03628,ISO24
3413,DB03629,Pyridoxal-5'-Phosphate-N-Oxide
3414,DB03630,2-Iodobenzylthio Group
3415,DB03631,"3-(4-hydroxy-3-imino-6-oxo-cyclohexa-1,4-dienyl)-alanine"
3416,DB03632,Argifin
3417,DB03633,Lpc-Ether
3418,DB03634,"1,3-DI(N-Propyloxy-A-mannopyranosyl)-carbomyl 5-methyazido-benzene"
3419,DB03635,Ethanesulfonic acid
3420,DB03636,Glycinamide
3421,DB03637,Guanidine-3-propanol
3422,DB03638,Cytidyl-2'-5'-phospho-guanosine
3423,DB03639,1-Guanidinium-7-Aminoheptane
3424,DB03640,Beta-Hydroxyaspartic Acid
3425,DB03641,"2'-deoxyuridine 5'-alpha,beta-imido-diphosphate"
3426,DB03642,N-[(2S)-4-Methyl-1-oxo-1-{[(4S)-3-oxo-1-(2-pyridinylsulfonyl)-4-azepanyl]amino}-2-pentanyl]-1-benzofuran-2-carboxamide
3427,DB03643,CRA_1144
3428,DB03644,3-hydroxyanthranilic acid
3429,DB03645,Phosphonoacetohydroxamic Acid
3430,DB03646,"2,3-di-O-phytanyl-sn-glycerol"
3431,DB03647,3-[Isopropyl(4-Methylbenzoyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid
3432,DB03648,"(2S,2'S)-2,2'-(1,2-Hydrazinediylbis{methylene[(2S)-1-oxo-2,1-hexanediyl]imino})bis(6-amino-N-phenylhexanamide)"
3433,DB03649,"[{(5-Chloro-2-Pyridinyl)Amino} Methylene]-1,1-Bisphosphonate"
3434,DB03650,(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One
3435,DB03651,Picric acid
3436,DB03652,beta-D-Galactopyranuronic acid
3437,DB03653,"5-{[Ethyl(Methyl)Amino]Methyl}-2-Methyl-5,6-Dihydropyrimidin-4-Amine"
3438,DB03654,"S,S-Propylthiocysteine"
3439,DB03656,Tribenuron Methyl
3440,DB03657,1-deoxy-1-methoxycarbamido-beta-D-glucopyranose
3441,DB03658,"(2R,4S)-2-[(1R)-1-{[(2R)-2-Amino-2-(4-hydroxyphenyl)acetyl]amino}-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid"
3442,DB03659,Butylamine
3443,DB03660,4-Iodo-L-phenylalanine
3444,DB03661,L-cysteic acid
3445,DB03662,Vitamin B6 Complexed with 2-Amino-Pentanoic Acid
3446,DB03663,"1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol"
3447,DB03664,P1-(adenosine-5'-P5-(uridine-5')pentaphosphate
3448,DB03666,Zidovudine monophosphate
3449,DB03667,Acetic Acid Salicyloyl-Amino-Ester
3450,DB03668,6-oxouridine 5'-phosphate
3451,DB03669,4-Fluorophenethyl Alcohol
3452,DB03670,"2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid"
3453,DB03671,Digoxigenin
3454,DB03672,9-N-Phenylmethylamino-Tacrine
3455,DB03673,beta-2-Thienyl-L-alanine
3456,DB03675,"2,3-Dihydroxy-Valerianic Acid"
3457,DB03676,Cystein-S-Yl Cacodylate
3458,DB03677,N-Cyclohexyl-N'-Decylurea
3459,DB03678,"(6,7-Difluoro-Quinazolin-4-Yl)-(1-Methyl-2,2-Diphenyl-Ethyl)-Amine"
3460,DB03679,2-Hydroxy-Tryptophan
3461,DB03680,Tartronate
3462,DB03682,"Dibenzofuran-4,6-Dicarboxylic Acid"
3463,DB03683,2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid
3464,DB03685,Uridine monophosphate
